1,932.4007,1160.496,991.9606,831.4168
2,986.0779,1054.8835,1105.693,883.8535
3,974.4974,994.4498,993.2027,825.3837
4,1039.086,980.6139,1150.0283,1024.4868
5,929.1119,1037.8508,949.8733,712.1517
6,977.0404,787.7134,1056.724,870.6946
7,1021.4352,976.2935,982.2888,945.6088
8,1056.8216,1057.9631,825.4254,977.5117
9,981.1257,1074.5005,1041.2094,896.6903
10,836.5384,832.3738,950.8749,757.631
